12,4,822.7,168.6,137.24,94.70000000000002,1,1,1.0
12,2,309.53,0.0,398.4200000000001,111.52,1,1,1.0
12,3,91.5,0.1,226.23000000000002,62.809999999999995,1,1,1.0
13,4,777.6,159.72,182.35000000000002,104.28,1,1,1.0
13,2,309.45,0.0,398.34999999999997,111.52,1,1,1.0
13,3,91.54,0.15,226.10999999999996,62.72,1,1,1.0
14,4,735.1,149.6,224.86,123.1,1,1,1.0
14,5,-0.11,175.2,21.349999999999998,53.400000000000006,1,1,1.0
14,2,309.37,0.0,398.28,111.52,1,1,1.0
14,3,91.57,0.2,225.99,62.629999999999995,1,1,1.0
15,4,696.1,144.0,263.91999999999996,116.39999999999998,1,1,1.0
15,5,0.26,164.08,34.74,76.82,1,1,1.0
15,2,309.29,0.0,398.21999999999997,111.52,1,1,1.0
15,3,91.61,0.25,225.87,62.54,1,1,1.0
16,4,656.7,136.9,275.29999999999995,113.19,1,1,1.0
16,5,-0.08,166.5,52.28,80.80000000000001,1,1,1.0
16,2,309.2,0.0,398.16,111.52,1,1,1.0
16,3,91.65,0.3,225.74999999999997,62.45,1,1,1.0
17,4,617.09,129.8,269.90999999999997,109.5,1,1,1.0
17,5,0.31,163.77,73.28999999999999,104.72999999999999,1,1,1.0
17,2,309.12,0.0,398.09000000000003,111.52,1,1,1.0
17,3,91.68,0.35,225.64,62.36,1,1,1.0
18,4,584.4,121.08,251.10000000000002,108.39999999999999,1,1,1.0
18,5,0.3,166.5,93.10000000000001,114.39999999999998,1,1,1.0
18,2,309.04,0.0,398.03000000000003,111.52,1,1,1.0
18,3,91.72,0.4,225.52,62.27,1,1,1.0
19,4,547.3,115.9,246.4000000000001,103.9,1,1,1.0
19,5,0.3,173.8,116.5,119.09999999999997,1,1,1.0
19,2,308.96,0.0,397.96,111.52,1,1,1.0
19,3,91.75,0.45,225.39999999999998,62.18,1,1,1.0
20,4,513.9,110.3,238.51,101.3,1,1,1.0
20,5,0.2,181.0,141.0,125.80000000000001,1,1,1.0
20,2,308.88,0.0,397.89,111.52,1,1,1.0
20,3,91.79,0.5,225.27999999999997,62.09,1,1,1.0
21,4,483.6,106.3,229.10000000000002,96.60000000000001,1,1,1.0
21,5,0.4,188.8,168.2,131.3,1,1,1.0
21,2,308.8,0.0,397.83,111.52,1,1,1.0
21,3,91.83,0.55,225.16000000000003,62.0,1,1,1.0
22,4,455.31,101.0,222.60999999999996,94.30000000000001,1,1,1.0
22,5,0.4,197.9,195.1,137.20000000000002,1,1,1.0
22,2,308.71,0.0,397.77000000000004,111.52,1,1,1.0
22,3,91.86,0.6,225.05,61.9,1,1,1.0
23,4,427.0,96.1,213.5,91.1,1,1,1.0
23,5,14.5,207.0,212.0,143.10000000000002,1,1,1.0
23,2,308.63,0.0,397.70000000000005,111.52,1,1,1.0
23,3,91.9,0.65,224.92999999999998,61.81,1,1,1.0
24,4,399.8,93.2,203.09999999999997,86.8,1,1,1.0
24,5,35.6,215.2,225.70000000000002,154.60000000000002,1,1,1.0
24,2,308.55,0.0,397.62999999999994,111.52,1,1,1.0
24,3,90.9,0.65,225.85,61.77,1,1,1.0
25,4,375.9,87.5,192.5,85.4,1,1,1.0
25,5,58.5,225.9,240.2,162.6,1,1,1.0
25,2,308.47,0.0,397.56999999999994,111.52,1,1,1.0
25,3,90.4,0.65,226.26000000000002,61.730000000000004,1,1,1.0
26,4,351.4,83.0,192.30000000000007,83.69999999999999,1,1,1.0
26,5,84.2,237.3,256.2,172.59999999999997,1,1,1.0
26,2,308.39,0.0,397.5,111.52,1,1,1.0
26,3,90.5,0.65,226.07999999999998,61.690000000000005,1,1,1.0
27,4,328.3,79.2,184.7,81.3,1,1,1.0
27,5,111.7,247.6,274.0,187.1,1,1,1.0
27,2,308.31,0.0,397.43,111.52,1,1,1.0
27,3,90.6,0.65,225.9,61.65,1,1,1.0
28,4,307.6,75.1,177.89999999999998,79.22,1,1,1.0
28,5,140.6,261.5,295.70000000000005,198.7,1,1,1.0
28,2,308.23,0.0,397.37,111.52,1,1,1.0
28,3,92.2,0.65,224.3,60.75,1,1,1.0
29,4,286.5,71.7,171.60000000000002,77.49999999999999,1,1,1.0
29,5,170.9,274.0,324.70000000000005,214.60000000000002,1,1,1.0
29,6,910.49,179.91,49.50999999999999,74.28999999999999,1,1,1.0
29,2,308.14,0.0,397.31000000000006,111.52,1,1,1.0
29,3,92.1,0.51,224.4,60.75,1,1,1.0
30,4,269.5,68.6,162.89999999999998,75.30000000000001,1,1,1.0
30,5,207.38,293.5,350.21000000000004,224.89999999999998,1,1,1.0
30,6,863.2,171.1,96.79999999999995,80.30000000000001,1,1,1.0
30,2,308.06,0.0,397.23999999999995,111.52,1,1,1.0
30,3,95.2,0.65,221.3,60.75,1,1,1.0
31,4,248.9,65.8,158.64000000000001,73.10000000000001,1,1,1.0
31,5,249.71,306.2,378.18999999999994,233.8,1,1,1.0
31,6,815.2,155.31,144.79999999999995,80.30000000000001,1,1,1.0
31,2,307.98,0.0,397.17999999999995,111.52,1,1,1.0
31,3,95.8,0.65,220.7,60.75,1,1,1.0
32,4,231.5,63.3,153.8,71.10000000000001,1,1,1.0
32,5,294.7,327.0,401.90000000000003,213.0,1,1,1.0
32,6,770.5,139.8,189.5,116.19999999999999,1,1,1.0
32,2,307.9,0.0,397.11,111.52,1,1,1.0
32,3,95.78,0.64,220.71,60.26,1,1,1.0
33,4,213.5,58.9,151.5,70.79999999999998,1,1,1.0
33,5,346.4,345.7,421.5,194.3,1,1,1.0
33,6,728.1,131.9,231.89999999999998,111.69999999999999,1,1,1.0
33,2,308.09,0.0,396.77000000000004,111.52,1,1,1.0
33,3,95.76,0.62,220.72000000000003,59.78,1,1,1.0
34,4,198.1,56.6,143.9,68.80000000000001,1,1,1.0
34,5,402.8,368.2,456.8,171.8,1,1,1.0
34,6,687.9,121.8,253.80000000000007,111.00000000000001,1,1,1.0
34,2,308.28,0.0,396.44000000000005,111.52,1,1,1.0
34,3,95.74,0.61,220.73000000000002,59.29,1,1,1.0
35,4,182.5,54.7,139.69,66.7,1,1,1.0
35,5,465.3,391.7,455.59999999999997,148.3,1,1,1.0
35,6,647.8,114.1,244.5,107.20000000000002,1,1,1.0
35,2,308.48,0.0,396.09000000000003,111.52,1,1,1.0
35,3,95.72,0.59,220.73999999999998,59.5,1,1,1.0
36,4,168.2,53.3,135.0,64.2,1,1,1.0
36,5,540.7,421.13,406.5,118.87,1,1,1.0
36,6,611.0,107.2,234.0,102.89999999999999,1,1,1.0
36,2,308.67,0.0,395.74999999999994,111.52,1,1,1.0
36,3,95.7,0.58,220.75,59.71,1,1,1.0
37,4,152.5,51.0,131.89999999999998,62.8,1,1,1.0
37,5,624.4,445.5,335.6,94.5,1,1,1.0
37,6,576.0,100.5,227.20000000000005,100.19999999999999,1,1,1.0
37,2,308.86,0.0,395.41999999999996,111.52,1,1,1.0
37,3,95.68,0.56,220.76,59.919999999999995,1,1,1.0
38,4,139.6,49.2,126.6,60.39999999999999,1,1,1.0
38,5,718.98,480.44,241.01999999999998,59.56,1,1,1.0
38,6,541.9,95.54,218.0,96.36,1,1,1.0
38,2,309.05,0.0,395.08,111.52,1,1,1.0
38,3,95.66,0.55,220.77,60.120000000000005,1,1,1.0
39,4,126.4,45.7,124.79999999999998,60.2,1,1,1.0
39,5,844.28,511.77,115.72000000000003,28.230000000000018,1,1,1.0
39,6,509.98,92.5,209.62,90.19999999999999,1,1,1.0
39,2,309.25,0.0,394.73,111.52,1,1,1.0
39,3,95.64,0.54,220.78000000000003,60.33,1,1,1.0
40,4,112.5,42.5,121.5,59.8,1,1,1.0
40,6,480.7,82.7,202.50000000000006,91.49999999999999,1,1,1.0
40,2,309.44,0.0,394.39000000000004,111.52,1,1,1.0
40,3,95.62,0.52,220.79000000000002,60.54,1,1,1.0
41,4,100.3,40.9,117.7,58.300000000000004,1,1,1.0
41,6,450.7,78.0,194.90000000000003,88.19999999999999,1,1,1.0
41,2,309.63,0.0,394.06000000000006,111.52,1,1,1.0
41,3,95.6,0.51,220.79999999999998,60.74,1,1,1.0
42,4,88.3,37.34,114.2,58.3,1,1,1.0
42,6,423.7,73.0,187.40000000000003,86.19999999999999,1,1,1.0
42,2,309.82,0.0,393.71999999999997,111.52,1,1,1.0
42,3,95.51,0.49,220.88,59.85,1,1,1.0
43,4,76.4,37.0,110.5,55.900000000000006,1,1,1.0
43,6,397.8,70.4,180.3,82.5,1,1,1.0
43,2,310.02,0.0,393.37,111.52,1,1,1.0
43,3,95.42,0.48,220.95999999999998,58.940000000000005,1,1,1.0
44,4,64.01,36.6,109.79,53.6,1,1,1.0
44,6,372.9,64.8,172.39999999999998,80.8,1,1,1.0
44,2,310.21,0.0,393.04,111.52,1,1,1.0
44,3,95.33,0.46,221.04000000000002,58.04,1,1,1.0
45,4,54.1,33.9,106.80000000000001,53.800000000000004,1,1,1.0
45,6,348.2,61.8,167.40000000000003,78.8,1,1,1.0
45,2,310.4,0.0,392.70000000000005,111.52,1,1,1.0
45,3,95.24,0.45,221.12,57.89,1,1,1.0
46,4,43.0,32.1,103.5,53.1,1,1,1.0
46,6,326.6,59.2,160.09999999999997,75.7,1,1,1.0
46,2,309.45,0.0,393.65000000000003,111.52,1,1,1.0
46,3,95.15,0.43,221.20000000000002,57.75,1,1,1.0
47,4,31.95,31.3,102.74999999999999,51.5,1,1,1.0
47,6,304.8,56.6,155.2,74.0,1,1,1.0
47,2,308.5,0.0,394.6,111.52,1,1,1.0
47,3,95.06,0.42,221.27999999999997,57.6,1,1,1.0
48,4,22.8,29.2,99.3,51.0,1,1,1.0
48,6,283.0,53.2,152.0,72.84,1,1,1.0
48,2,307.55,0.0,395.55,111.52,1,1,1.0
48,3,94.97,0.4,221.35999999999999,57.46,1,1,1.0
49,4,14.5,28.2,96.8,49.8,1,1,1.0
49,6,262.78,50.47,146.32000000000005,70.53,1,1,1.0
49,2,306.6,0.0,396.5,111.52,1,1,1.0
49,3,94.88,0.39,221.44,57.31,1,1,1.0
50,4,4.1,26.6,94.80000000000001,48.9,1,1,1.0
50,6,246.0,47.98,142.60000000000002,68.92000000000002,1,1,1.0
50,2,305.65,0.0,397.45000000000005,111.51,1,1,1.0
50,3,94.79,0.37,221.51999999999998,57.53,1,1,1.0
51,4,0.39,25.2,88.81,48.599999999999994,1,1,1.0
51,6,227.8,45.5,136.89999999999998,67.8,1,1,1.0
51,2,304.7,0.0,398.40000000000003,111.51,1,1,1.0
51,3,94.7,0.36,221.60000000000002,57.34,1,1,1.0
52,4,0.0,22.2,79.7,47.5,1,1,1.0
52,6,210.9,42.1,132.70000000000002,66.5,1,1,1.0
52,2,304.57,0.0,398.53000000000003,111.51,1,1,1.0
52,3,94.79,0.34,221.5,56.26,1,1,1.0
53,4,0.0,20.7,69.7,47.7,1,1,1.0
53,6,196.1,40.7,126.6,64.3,1,1,1.0
53,2,304.43,0.0,398.67,111.51,1,1,1.0
53,3,94.88,0.33,221.41000000000003,56.82,1,1,1.0
54,4,0.0,20.1,59.9,46.199999999999996,1,1,1.0
54,6,180.8,38.7,124.0,63.89999999999999,1,1,1.0
54,2,304.3,0.0,398.8,111.51,1,1,1.0
54,3,94.97,0.32,221.30999999999997,57.37,1,1,1.0
55,4,0.0,18.7,50.6,46.0,1,1,1.0
55,6,166.48,37.3,117.91999999999999,61.400000000000006,1,1,1.0
55,2,304.17,0.0,398.93,111.5,1,1,1.0
55,3,95.06,0.3,221.20999999999998,57.940000000000005,1,1,1.0
56,4,0.0,17.49,41.0,45.11,1,1,1.0
56,6,150.6,35.43,116.4,60.970000000000006,1,1,1.0
56,2,304.03,0.0,399.07000000000005,111.5,1,1,1.0
56,3,95.15,0.29,221.10999999999999,58.5,1,1,1.0
57,4,0.0,18.1,32.7,43.1,1,1,1.0
57,6,138.68,35.13,111.62,58.37,1,1,1.0
57,2,303.9,0.0,399.20000000000005,111.5,1,1,1.0
57,3,95.24,0.27,221.01,59.059999999999995,1,1,1.0
58,4,0.0,25.3,24.8,31.499999999999996,1,1,1.0
58,6,124.8,33.7,110.10000000000001,57.0,1,1,1.0
58,2,303.73,0.0,399.37,111.51,1,1,1.0
58,3,95.34,0.26,220.9,59.620000000000005,1,1,1.0
59,4,0.0,25.6,16.3,30.299999999999997,1,1,1.0
59,6,112.2,32.9,105.60000000000001,55.9,1,1,1.0
59,2,303.57,0.0,399.53000000000003,111.52,1,1,1.0
59,3,95.43,0.24,220.8,60.19,1,1,1.0
60,4,0.0,26.6,11.1,28.799999999999997,1,1,1.0
60,6,100.7,31.2,102.39999999999999,55.7,1,1,1.0
60,2,303.4,0.0,399.70000000000005,111.52,1,1,1.0
60,3,95.52,0.23,220.70000000000005,60.75,1,1,1.0
