77,4,792.01,233.45,167.19000000000005,91.32,1,1,1.0
77,3,207.6,255.73,95.50000000000003,39.099999999999994,1,1,1.0
78,4,783.33,234.29,175.26999999999998,92.75000000000003,1,1,1.0
78,3,207.6,255.77,95.50000000000003,39.059999999999974,1,1,1.0
79,4,777.06,235.14,176.84000000000003,93.98000000000002,1,1,1.0
79,3,207.6,255.8,95.50000000000003,39.02999999999997,1,1,1.0
80,4,770.8,235.99,178.4000000000001,95.20999999999998,1,1,1.0
80,3,207.6,255.69,95.50000000000003,39.14999999999998,1,1,1.0
81,4,761.4,236.83,181.70000000000005,96.67999999999998,1,1,1.0
81,3,207.6,255.58,95.50000000000003,39.25999999999996,1,1,1.0
82,4,754.7,237.68,183.69999999999993,97.42000000000002,1,1,1.0
82,3,207.6,255.47,95.50000000000003,39.369999999999976,1,1,1.0
83,4,745.25,238.53,186.95000000000005,98.97,1,1,1.0
83,3,207.6,255.36,95.50000000000003,39.49000000000001,1,1,1.0
84,4,735.8,239.38,190.20000000000005,100.51999999999998,1,1,1.0
84,3,207.6,255.25,95.50000000000003,39.60000000000002,1,1,1.0
85,4,725.9,240.22,193.73000000000002,102.08000000000001,1,1,1.0
85,3,207.6,255.15,95.50000000000003,39.70000000000002,1,1,1.0
86,4,716.3,241.07,196.97000000000003,103.63,1,1,1.0
86,3,207.6,255.04,95.50000000000003,39.82000000000002,1,1,1.0
87,4,705.2,241.92,201.69999999999993,105.18000000000004,1,1,1.0
87,3,207.6,254.93,95.50000000000003,39.93000000000001,1,1,1.0
88,4,696.2,242.76,204.32999999999993,106.74000000000001,1,1,1.0
88,3,207.6,254.82,95.50000000000003,40.04000000000002,1,1,1.0
89,4,684.4,243.61,209.76999999999998,108.28999999999996,1,1,1.0
89,3,207.6,254.71,95.50000000000003,40.16,1,1,1.0
89,5,664.72,264.52,36.57999999999993,33.49000000000001,1,1,1.0
90,4,679.2,244.46,208.5999999999999,109.84,1,1,1.0
90,3,207.6,254.6,95.50000000000003,40.27000000000001,1,1,1.0
90,5,650.52,264.8,40.180000000000064,33.079999999999984,1,1,1.0
91,4,668.9,245.31,211.30000000000007,110.31,1,1,1.0
91,3,207.6,254.6,95.50000000000003,40.27000000000001,1,1,1.0
91,5,640.93,264.8,40.180000000000064,33.30000000000001,1,1,1.0
92,4,657.45,246.15,215.54999999999995,111.67999999999998,1,1,1.0
92,3,207.6,254.61,95.50000000000003,40.26999999999998,1,1,1.0
92,5,626.0,266.2,43.89999999999998,32.80000000000001,1,1,1.0
93,4,646.0,247.0,219.79999999999995,113.02999999999997,1,1,1.0
93,3,207.6,254.61,95.50000000000003,40.26999999999998,1,1,1.0
93,5,615.5,266.2,43.5,32.80000000000001,1,1,1.0
94,4,633.9,248.43,224.42000000000007,116.37,1,1,1.0
94,3,207.6,254.62,95.50000000000003,40.25999999999999,1,1,1.0
94,5,604.4,266.2,45.10000000000002,32.80000000000001,1,1,1.0
95,4,621.9,249.86,228.95000000000005,117.24000000000001,1,1,1.0
95,3,207.6,254.62,95.50000000000003,40.26999999999998,1,1,1.0
95,5,592.5,266.2,45.39999999999998,32.80000000000001,1,1,1.0
96,4,609.9,251.29,233.47000000000003,118.10999999999999,1,1,1.0
96,3,207.6,254.62,95.50000000000003,40.26999999999998,1,1,1.0
96,5,578.23,266.3,47.26999999999998,35.639999999999986,1,1,1.0
97,4,597.9,252.72,238.0,118.97999999999999,1,1,1.0
97,3,207.6,254.63,95.50000000000003,40.25999999999999,1,1,1.0
97,5,565.1,266.81,49.0,35.98000000000002,1,1,1.0
98,4,585.2,254.15,242.4699999999999,120.47,1,1,1.0
98,3,207.6,254.63,95.50000000000003,40.26999999999998,1,1,1.0
98,5,551.36,267.32,50.539999999999964,36.31999999999999,1,1,1.0
99,4,572.5,255.58,246.92999999999995,121.94999999999996,1,1,1.0
99,3,207.6,254.64,95.50000000000003,40.25999999999999,1,1,1.0
99,5,537.62,267.83,54.27999999999997,36.660000000000025,1,1,1.0
100,4,559.8,257.01,251.4000000000001,123.44,1,1,1.0
100,3,207.6,254.64,95.50000000000003,40.25999999999999,1,1,1.0
100,5,523.88,268.34,58.82000000000005,33.76000000000005,1,1,1.0
101,4,547.1,258.44,255.87,124.93,1,1,1.0
101,3,207.6,254.64,95.50000000000003,40.25999999999999,1,1,1.0
101,5,510.14,268.85,55.65999999999997,32.64999999999998,1,1,1.0
102,4,534.4,259.87,260.33000000000004,126.40999999999997,1,1,1.0
102,3,207.6,254.65,95.50000000000003,40.26000000000002,1,1,1.0
102,5,496.4,269.36,93.5,34.889999999999986,1,1,1.0
103,4,521.7,261.3,264.79999999999995,127.89999999999998,1,1,1.0
103,3,207.6,254.65,95.50000000000003,40.26000000000002,1,1,1.0
103,5,482.66,269.87,98.94,35.920000000000016,1,1,1.0
104,4,507.31,263.0,269.79,131.5,1,1,1.0
104,3,207.6,254.66,95.50000000000003,40.25000000000003,1,1,1.0
104,5,468.92,270.38,101.47999999999996,36.95999999999998,1,1,1.0
105,4,492.92,264.7,274.78000000000003,135.10000000000002,1,1,1.0
105,3,207.6,254.66,95.50000000000003,40.26000000000002,1,1,1.0
105,5,455.18,270.89,102.42000000000002,37.99000000000001,1,1,1.0
106,4,476.42,266.2,282.47999999999996,137.92000000000002,1,1,1.0
106,3,207.6,254.66,95.50000000000003,40.26000000000002,1,1,1.0
106,6,940.95,214.5,19.049999999999955,51.30000000000001,1,1,1.0
106,5,441.44,271.4,97.76000000000005,39.03000000000003,1,1,1.0
107,4,459.91,267.7,290.19,140.74,1,1,1.0
107,3,207.6,254.67,95.50000000000003,40.25000000000003,1,1,1.0
107,6,936.97,214.72,23.029999999999973,51.940000000000026,1,1,1.0
107,5,428.0,272.27,100.20000000000005,39.06,1,1,1.0
108,4,443.41,269.2,297.88999999999993,143.56,1,1,1.0
108,3,207.6,254.67,95.50000000000003,40.26000000000002,1,1,1.0
108,6,933.0,214.94,27.0,52.579999999999984,1,1,1.0
108,5,414.5,273.8,104.70000000000005,38.69999999999999,1,1,1.0
108,7,658.6,255.59,72.79999999999995,13.210000000000008,1,1,1.0
109,4,426.9,270.9,305.6,145.8,1,1,1.0
109,3,207.6,254.68,95.50000000000003,40.25,1,1,1.0
109,6,928.38,215.0,31.620000000000005,53.19999999999999,1,1,1.0
109,5,399.97,274.59,106.52999999999997,38.78000000000003,1,1,1.0
109,7,637.4,255.41,84.60000000000002,18.190000000000026,1,1,1.0
110,4,411.4,272.9,312.6,146.5,1,1,1.0
110,3,207.6,254.68,95.50000000000003,40.25,1,1,1.0
110,6,923.77,215.07,36.23000000000002,53.81,1,1,1.0
110,5,386.19,275.38,106.42000000000002,38.860000000000014,1,1,1.0
110,7,621.5,255.41,100.5,20.690000000000026,1,1,1.0
111,4,395.6,272.5,318.19999999999993,156.89999999999998,1,1,1.0
111,3,207.6,254.68,95.50000000000003,40.25999999999999,1,1,1.0
111,6,919.15,215.13,40.85000000000002,54.43000000000001,1,1,1.0
111,5,372.4,276.16,106.33000000000004,38.94999999999999,1,1,1.0
111,7,608.0,254.22,92.10000000000002,24.78,1,1,1.0
112,4,372.9,272.06,328.1,159.89999999999998,1,1,1.0
112,3,207.6,254.69,95.50000000000003,40.25,1,1,1.0
112,6,914.53,215.2,45.47000000000003,55.04000000000002,1,1,1.0
112,5,357.58,276.95,109.22000000000003,39.03000000000003,1,1,1.0
112,7,593.64,255.3,93.94000000000005,25.75999999999999,1,1,1.0
113,4,354.01,273.99,337.53,162.07999999999998,1,1,1.0
113,3,207.6,254.69,95.50000000000003,40.25,1,1,1.0
113,6,909.92,215.2,50.08000000000004,55.72000000000003,1,1,1.0
113,5,342.76,277.74,109.99000000000001,39.110000000000014,1,1,1.0
113,7,579.28,256.37,95.77999999999997,26.74000000000001,1,1,1.0
114,4,335.12,275.92,346.96000000000004,164.26,1,1,1.0
114,3,207.6,254.7,95.50000000000003,40.25,1,1,1.0
114,6,905.3,215.59,54.700000000000045,56.01000000000002,1,1,1.0
114,5,327.94,278.52,110.75999999999999,39.210000000000036,1,1,1.0
114,7,564.92,257.45,97.61000000000001,27.720000000000027,1,1,1.0
115,4,316.24,277.85,356.38,166.44,1,1,1.0
115,3,207.6,254.7,95.50000000000003,40.25,1,1,1.0
115,6,900.73,215.72,59.26999999999998,56.58000000000001,1,1,1.0
115,5,313.12,279.31,111.18,39.29000000000002,1,1,1.0
115,7,550.55,258.52,99.46000000000004,28.710000000000036,1,1,1.0
116,4,297.35,279.77,365.80999999999995,168.62,1,1,1.0
116,3,207.6,254.73,95.50000000000003,40.22,1,1,1.0
116,6,896.17,215.84,63.83000000000004,57.16,1,1,1.0
116,5,298.3,280.0,112.89999999999998,39.47000000000003,1,1,1.0
116,7,536.19,259.6,101.29999999999995,29.67999999999995,1,1,1.0
117,4,278.46,281.7,375.24000000000007,170.8,1,1,1.0
117,3,207.6,254.75,95.50000000000003,40.20999999999998,1,1,1.0
117,6,891.6,215.97,68.39999999999998,57.72999999999999,1,1,1.0
117,5,282.42,278.7,111.97999999999996,44.0,1,1,1.0
117,7,521.83,260.67,103.13999999999999,30.66999999999996,1,1,1.0
118,4,258.61,283.9,380.02,175.0,1,1,1.0
118,3,207.6,254.78,95.50000000000003,40.17999999999998,1,1,1.0
118,6,884.9,216.1,75.10000000000002,58.29999999999998,1,1,1.0
118,5,268.25,281.5,113.14999999999998,39.5,1,1,1.0
118,7,507.47,261.75,104.97000000000003,31.649999999999977,1,1,1.0
119,4,238.75,286.1,384.82000000000005,179.2,1,1,1.0
119,3,207.6,254.8,95.50000000000003,40.15999999999997,1,1,1.0
119,6,880.5,216.49,78.39999999999998,58.599999999999966,1,1,1.0
119,5,251.27,282.8,114.31999999999996,40.06,1,1,1.0
119,7,493.11,262.83,106.80999999999995,32.620000000000005,1,1,1.0
120,4,218.9,288.3,389.6,183.39999999999998,1,1,1.0
120,3,207.6,254.78,95.50000000000003,40.190000000000026,1,1,1.0
120,6,873.6,216.89,80.60000000000002,58.900000000000034,1,1,1.0
120,5,234.28,284.1,115.49999999999997,40.620000000000005,1,1,1.0
120,7,478.75,263.9,108.64999999999998,33.610000000000014,1,1,1.0
121,4,195.07,290.7,400.93,186.60000000000002,1,1,1.0
121,3,207.6,254.77,95.50000000000003,40.20000000000002,1,1,1.0
121,6,869.1,217.28,79.88999999999999,59.20000000000002,1,1,1.0
121,5,217.29,285.4,116.68000000000004,41.18000000000001,1,1,1.0
121,7,463.99,264.61,110.05999999999995,34.870000000000005,1,1,1.0
122,4,171.15,292.9,412.55000000000007,191.8,1,1,1.0
122,3,207.6,254.75,95.50000000000003,40.22000000000003,1,1,1.0
122,6,862.9,217.68,80.88999999999999,59.49000000000001,1,1,1.0
122,5,200.31,286.7,117.85000000000002,41.74000000000001,1,1,1.0
122,7,449.24,265.33,111.46000000000004,36.120000000000005,1,1,1.0
123,4,145.53,295.57,425.15,197.38,1,1,1.0
123,3,207.6,254.73,95.50000000000003,40.24000000000004,1,1,1.0
123,6,857.35,218.07,82.59000000000003,59.80000000000001,1,1,1.0
123,5,183.32,288.0,119.03000000000003,42.30000000000001,1,1,1.0
123,7,434.48,266.04,112.87,37.379999999999995,1,1,1.0
124,4,119.9,298.23,437.77,202.96999999999997,1,1,1.0
124,3,207.6,254.72,95.50000000000003,40.26000000000002,1,1,1.0
124,6,851.8,218.47,84.30000000000007,60.09,1,1,1.0
124,5,166.34,289.3,120.20000000000002,42.860000000000014,1,1,1.0
124,7,419.73,266.75,114.26999999999998,38.639999999999986,1,1,1.0
125,4,92.9,300.9,451.75,207.20000000000005,1,1,1.0
125,3,207.6,254.7,95.50000000000003,40.28000000000003,1,1,1.0
125,6,846.0,218.86,84.79999999999995,60.389999999999986,1,1,1.0
125,5,149.35,290.6,121.38000000000002,43.41999999999996,1,1,1.0
125,7,404.97,267.47,115.67999999999995,39.879999999999995,1,1,1.0
126,4,64.33,303.57,467.3,213.22999999999996,1,1,1.0
126,3,207.6,254.68,95.50000000000003,40.30000000000001,1,1,1.0
126,6,839.9,219.26,86.80000000000007,60.76999999999998,1,1,1.0
126,5,132.36,291.9,122.55999999999997,43.98000000000002,1,1,1.0
126,7,390.22,268.18,117.07999999999998,41.139999999999986,1,1,1.0
127,4,35.77,306.23,482.85,219.26999999999998,1,1,1.0
127,3,207.6,254.67,95.50000000000003,40.32000000000002,1,1,1.0
127,6,833.6,219.65,89.0,61.150000000000006,1,1,1.0
127,5,115.38,293.2,123.73000000000002,44.54000000000002,1,1,1.0
127,7,375.46,268.9,118.49000000000001,42.39000000000004,1,1,1.0
128,4,7.2,308.9,498.40000000000003,225.30000000000007,1,1,1.0
128,3,207.6,254.65,95.50000000000003,40.34,1,1,1.0
128,6,827.89,220.05,89.06000000000006,61.849999999999966,1,1,1.0
128,5,98.39,294.5,124.91000000000001,45.10000000000002,1,1,1.0
128,7,360.71,269.61,119.89000000000004,43.64999999999998,1,1,1.0
129,4,0.0,308.9,487.5,228.80000000000007,1,1,1.0
129,3,207.6,254.63,95.50000000000003,40.360000000000014,1,1,1.0
129,6,821.48,220.44,89.82999999999993,62.25999999999999,1,1,1.0
129,5,80.0,295.75,126.69999999999999,45.10000000000002,1,1,1.0
129,7,345.95,270.32,121.30000000000001,44.910000000000025,1,1,1.0
130,4,0.0,315.0,471.4,224.97000000000003,1,1,1.0
130,3,207.6,254.62,95.50000000000003,40.379999999999995,1,1,1.0
130,6,815.07,220.84,90.58999999999992,62.66,1,1,1.0
130,5,61.2,297.0,127.82000000000001,45.920000000000016,1,1,1.0
130,7,331.2,271.04,122.69999999999999,46.15999999999997,1,1,1.0
131,4,0.0,317.1,456.8,222.89999999999998,1,1,1.0
131,3,207.6,254.6,95.50000000000003,40.400000000000006,1,1,1.0
131,6,808.48,221.23,91.53999999999996,62.87000000000003,1,1,1.0
131,5,41.2,298.0,133.3,48.19999999999999,1,1,1.0
131,7,314.99,271.96,123.63999999999999,46.920000000000016,1,1,1.0
132,4,1.4,318.41,436.40000000000003,221.58999999999997,1,1,1.0
132,3,207.6,254.63,95.50000000000003,40.47000000000003,1,1,1.0
132,6,801.89,221.63,92.48000000000002,63.06,1,1,1.0
132,5,22.4,299.7,133.37,48.19999999999999,1,1,1.0
132,7,298.78,272.89,124.58000000000004,47.68000000000001,1,1,1.0
133,4,0.0,321.08,427.2,218.92000000000002,1,1,1.0
133,3,207.6,254.67,95.50000000000003,40.53,1,1,1.0
133,6,795.3,222.02,93.43000000000006,63.27000000000001,1,1,1.0
133,5,4.5,300.85,132.54,48.69999999999999,1,1,1.0
133,7,282.57,273.82,125.51999999999998,48.43000000000001,1,1,1.0
134,4,0.0,323.9,409.6,215.5,1,1,1.0
134,3,207.6,254.7,95.50000000000003,40.60000000000002,1,1,1.0
134,6,787.9,222.42,95.18000000000006,63.46000000000001,1,1,1.0
134,5,0.3,302.0,118.01,50.39999999999998,1,1,1.0
134,7,266.36,274.74,126.45999999999998,49.19,1,1,1.0
135,4,0.0,327.26,390.07,212.14,1,1,1.0
135,3,207.6,254.73,95.50000000000003,40.66999999999999,1,1,1.0
135,6,781.25,222.81,96.19000000000005,63.670000000000016,1,1,1.0
135,5,0.31,303.25,100.28999999999999,50.85000000000002,1,1,1.0
135,7,250.15,275.67,127.4,49.94999999999999,1,1,1.0
136,4,0.0,330.62,370.53,208.77999999999997,1,1,1.0
136,3,207.6,254.77,95.50000000000003,40.72999999999999,1,1,1.0
136,6,774.6,223.21,97.18999999999994,63.859999999999985,1,1,1.0
136,5,0.32,304.9,82.61000000000001,50.0,1,1,1.0
136,7,233.94,276.59,128.33999999999997,50.710000000000036,1,1,1.0
137,4,0.0,333.98,351.0,205.41999999999996,1,1,1.0
137,3,207.6,254.8,95.50000000000003,40.80000000000001,1,1,1.0
137,6,767.0,223.6,99.0,64.07000000000002,1,1,1.0
137,5,0.33,307.8,64.94,45.69999999999999,1,1,1.0
137,7,217.73,277.52,129.28,51.460000000000036,1,1,1.0
138,4,0.0,337.84,329.46,201.56,1,1,1.0
138,3,207.6,254.83,95.50000000000003,40.869999999999976,1,1,1.0
138,6,759.3,224.2,100.70000000000005,64.19999999999999,1,1,1.0
138,5,0.34,310.3,46.66,43.69999999999999,1,1,1.0
138,7,201.52,278.45,130.22,52.22000000000003,1,1,1.0
139,4,0.0,341.7,307.93,197.7,1,1,1.0
139,3,207.6,254.87,95.50000000000003,40.93000000000001,1,1,1.0
139,6,752.4,224.57,100.70000000000005,64.54000000000002,1,1,1.0
139,5,0.34,315.7,30.66,39.30000000000001,1,1,1.0
139,7,185.31,279.37,131.16000000000003,52.98000000000002,1,1,1.0
139,8,717.81,494.19,136.19000000000005,45.599999999999966,1,1,1.0
140,4,0.24,345.56,288.27,193.83999999999997,1,1,1.0
140,3,207.6,254.9,95.50000000000003,40.99999999999997,1,1,1.0
140,6,744.3,224.95,102.80000000000007,64.88,1,1,1.0
140,5,0.34,315.7,10.16,39.30000000000001,1,1,1.0
140,7,169.1,280.3,132.1,53.72999999999996,1,1,1.0
140,8,725.39,490.58,135.51,49.420000000000016,1,1,1.0
141,4,0.49,349.42,268.61,189.97999999999996,1,1,1.0
141,3,207.6,255.0,95.50000000000003,41.0,1,1,1.0
141,6,735.7,225.32,104.5,65.22000000000003,1,1,1.0
141,7,151.92,281.44,133.07000000000002,54.5,1,1,1.0
141,8,733.5,485.81,137.70000000000005,54.19,1,1,1.0
142,4,0.24,353.62,247.51,186.08000000000004,1,1,1.0
142,3,207.6,255.7,95.50000000000003,40.35000000000002,1,1,1.0
142,6,727.22,225.69,106.07999999999993,65.56,1,1,1.0
142,7,134.74,282.58,134.03999999999996,55.27000000000004,1,1,1.0
